video_id,seg_id,clip_path,t_start,t_end,predicted_class,similarity,status
7GdVoa3HjUg,seg_0134_3904,7GdVoa3HjUg/clips/seg_0134_3904.mp4,130.263,130.864,aluno,0.3459611237049103,desconhecido
7GdVoa3HjUg,seg_0135_3933,7GdVoa3HjUg/clips/seg_0135_3933.mp4,131.231,131.832,espelho,0.4105067551136017,desconhecido
7GdVoa3HjUg,seg_0136_3961,7GdVoa3HjUg/clips/seg_0136_3961.mp4,132.165,132.866,ruim,0.2965930700302124,desconhecido
7GdVoa3HjUg,seg_0137_3986,7GdVoa3HjUg/clips/seg_0137_3986.mp4,133.0,133.667,espelho,0.4455967843532562,desconhecido
7GdVoa3HjUg,seg_0139_3997,7GdVoa3HjUg/clips/seg_0139_3997.mp4,133.367,134.434,barulho,0.38900893926620483,desconhecido
7GdVoa3HjUg,seg_0141_4025,7GdVoa3HjUg/clips/seg_0141_4025.mp4,134.301,135.268,acontecer,0.39890629053115845,desconhecido
7GdVoa3HjUg,seg_0142_4067,7GdVoa3HjUg/clips/seg_0142_4067.mp4,135.702,136.136,acontecer,0.7762828469276428,confiante
7GdVoa3HjUg,seg_0143_4099,7GdVoa3HjUg/clips/seg_0143_4099.mp4,136.77,137.838,acontecer,0.74593186378479,confiante
7GdVoa3HjUg,seg_0144_4129,7GdVoa3HjUg/clips/seg_0144_4129.mp4,137.771,138.839,vacina,0.5726197957992554,desconhecido
7GdVoa3HjUg,seg_0145_4155,7GdVoa3HjUg/clips/seg_0145_4155.mp4,138.638,139.706,vacina,0.44399023056030273,desconhecido
7GdVoa3HjUg,seg_0147_4193,7GdVoa3HjUg/clips/seg_0147_4193.mp4,139.906,140.64,aluno,0.5005383491516113,desconhecido
7GdVoa3HjUg,seg_0148_4219,7GdVoa3HjUg/clips/seg_0148_4219.mp4,140.774,141.208,espelho,0.4166383743286133,desconhecido
7GdVoa3HjUg,seg_0150_4249,7GdVoa3HjUg/clips/seg_0150_4249.mp4,141.775,142.476,espelho,0.5545932650566101,desconhecido
7GdVoa3HjUg,seg_0152_4274,7GdVoa3HjUg/clips/seg_0152_4274.mp4,142.609,143.477,aluno,0.4011829197406769,desconhecido
7GdVoa3HjUg,seg_0153_4307,7GdVoa3HjUg/clips/seg_0153_4307.mp4,143.71,144.044,america,0.4645165503025055,desconhecido
7GdVoa3HjUg,seg_0154_4346,7GdVoa3HjUg/clips/seg_0154_4346.mp4,145.012,145.712,acontecer,0.688673734664917,confiante
7GdVoa3HjUg,seg_0155_4367,7GdVoa3HjUg/clips/seg_0155_4367.mp4,145.712,146.78,espelho,0.31414422392845154,desconhecido
7GdVoa3HjUg,seg_0157_4405,7GdVoa3HjUg/clips/seg_0157_4405.mp4,146.98,148.048,acontecer,0.4642486572265625,desconhecido
7GdVoa3HjUg,seg_0158_4429,7GdVoa3HjUg/clips/seg_0158_4429.mp4,147.781,148.849,filho,0.38506484031677246,desconhecido
7GdVoa3HjUg,seg_0159_4455,7GdVoa3HjUg/clips/seg_0159_4455.mp4,148.648,149.716,vacina,0.483299195766449,desconhecido
7GdVoa3HjUg,seg_0160_4487,7GdVoa3HjUg/clips/seg_0160_4487.mp4,149.716,150.45,espelho,0.3125617802143097,desconhecido
7GdVoa3HjUg,seg_0161_4507,7GdVoa3HjUg/clips/seg_0161_4507.mp4,150.384,151.451,maca,0.40865716338157654,desconhecido
7GdVoa3HjUg,seg_0163_4532,7GdVoa3HjUg/clips/seg_0163_4532.mp4,151.218,152.119,barulho,0.4804444909095764,desconhecido
7GdVoa3HjUg,seg_0165_4596,7GdVoa3HjUg/clips/seg_0165_4596.mp4,153.353,154.421,filho,0.361932635307312,desconhecido
7GdVoa3HjUg,seg_0166_4628,7GdVoa3HjUg/clips/seg_0166_4628.mp4,154.421,155.489,barulho,0.4326308071613312,desconhecido
7GdVoa3HjUg,seg_0167_4644,7GdVoa3HjUg/clips/seg_0167_4644.mp4,154.955,156.023,barulho,0.4587956666946411,desconhecido
7GdVoa3HjUg,seg_0168_4687,7GdVoa3HjUg/clips/seg_0168_4687.mp4,156.39,156.99,acontecer,0.5346447825431824,desconhecido
7GdVoa3HjUg,seg_0169_4722,7GdVoa3HjUg/clips/seg_0169_4722.mp4,157.557,158.191,acontecer,0.4964425563812256,desconhecido
7GdVoa3HjUg,seg_0170_4802,7GdVoa3HjUg/clips/seg_0170_4802.mp4,160.227,160.827,acontecer,0.7432196140289307,confiante
7GdVoa3HjUg,seg_0171_4814,7GdVoa3HjUg/clips/seg_0171_4814.mp4,160.627,161.294,acontecer,0.45341071486473083,desconhecido
7GdVoa3HjUg,seg_0172_4839,7GdVoa3HjUg/clips/seg_0172_4839.mp4,161.461,161.928,acontecer,0.7800005078315735,confiante
7GdVoa3HjUg,seg_0173_4865,7GdVoa3HjUg/clips/seg_0173_4865.mp4,162.329,163.397,filho,0.29282987117767334,desconhecido
7GdVoa3HjUg,seg_0175_4913,7GdVoa3HjUg/clips/seg_0175_4913.mp4,163.93,164.664,amarelo,0.4461381435394287,desconhecido
7GdVoa3HjUg,seg_0176_4963,7GdVoa3HjUg/clips/seg_0176_4963.mp4,165.599,166.333,acontecer,0.5066065788269043,desconhecido
7GdVoa3HjUg,seg_0177_5014,7GdVoa3HjUg/clips/seg_0177_5014.mp4,167.3,167.567,acontecer,0.5199892520904541,desconhecido
7GdVoa3HjUg,seg_0178_5062,7GdVoa3HjUg/clips/seg_0178_5062.mp4,168.902,169.97,barulho,0.649306058883667,confiante
7GdVoa3HjUg,seg_0180_5086,7GdVoa3HjUg/clips/seg_0180_5086.mp4,169.703,170.404,barulho,0.3990967273712158,desconhecido
7GdVoa3HjUg,seg_0181_5125,7GdVoa3HjUg/clips/seg_0181_5125.mp4,171.004,172.072,acontecer,0.7410136461257935,confiante
7GdVoa3HjUg,seg_0182_5145,7GdVoa3HjUg/clips/seg_0182_5145.mp4,171.672,172.739,acontecer,0.2767524719238281,desconhecido
7GdVoa3HjUg,seg_0183_5193,7GdVoa3HjUg/clips/seg_0183_5193.mp4,173.273,174.107,espelho,0.4601457715034485,desconhecido
7GdVoa3HjUg,seg_0184_5210,7GdVoa3HjUg/clips/seg_0184_5210.mp4,173.84,174.908,espelho,0.33307945728302,desconhecido
7GdVoa3HjUg,seg_0185_5237,7GdVoa3HjUg/clips/seg_0185_5237.mp4,174.741,175.809,espelho,0.4668833315372467,desconhecido
7GdVoa3HjUg,seg_0186_5293,7GdVoa3HjUg/clips/seg_0186_5293.mp4,176.61,177.377,acontecer,0.6763136982917786,confiante
7GdVoa3HjUg,seg_0188_5322,7GdVoa3HjUg/clips/seg_0188_5322.mp4,177.577,178.311,acontecer,0.5561112761497498,desconhecido
7GdVoa3HjUg,seg_0189_5336,7GdVoa3HjUg/clips/seg_0189_5336.mp4,178.045,179.079,acontecer,0.5345814228057861,desconhecido
7GdVoa3HjUg,seg_0190_5402,7GdVoa3HjUg/clips/seg_0190_5402.mp4,180.247,180.947,acontecer,0.36842745542526245,desconhecido
7GdVoa3HjUg,seg_0191_5415,7GdVoa3HjUg/clips/seg_0191_5415.mp4,180.68,181.682,vacina,0.3531765043735504,desconhecido
7GdVoa3HjUg,seg_0192_5480,7GdVoa3HjUg/clips/seg_0192_5480.mp4,182.849,183.55,acontecer,0.37682220339775085,desconhecido
7GdVoa3HjUg,seg_0193_5497,7GdVoa3HjUg/clips/seg_0193_5497.mp4,183.417,183.85,filho,0.4611932039260864,desconhecido
7GdVoa3HjUg,seg_0194_5527,7GdVoa3HjUg/clips/seg_0194_5527.mp4,184.418,185.085,acontecer,0.6080541610717773,desconhecido
7GdVoa3HjUg,seg_0195_5538,7GdVoa3HjUg/clips/seg_0195_5538.mp4,184.785,185.686,espelho,0.3500935435295105,desconhecido
7GdVoa3HjUg,seg_0197_5569,7GdVoa3HjUg/clips/seg_0197_5569.mp4,185.819,186.72,espelho,0.4072307348251343,desconhecido
7GdVoa3HjUg,seg_0198_5603,7GdVoa3HjUg/clips/seg_0198_5603.mp4,186.953,187.521,amarelo,0.3291960060596466,desconhecido
7GdVoa3HjUg,seg_0199_5619,7GdVoa3HjUg/clips/seg_0199_5619.mp4,187.487,188.255,ruim,0.3319718837738037,desconhecido
7GdVoa3HjUg,seg_0200_5646,7GdVoa3HjUg/clips/seg_0200_5646.mp4,188.388,188.688,esquina,0.44525760412216187,desconhecido
7GdVoa3HjUg,seg_0201_5719,7GdVoa3HjUg/clips/seg_0201_5719.mp4,190.824,191.525,acontecer,0.6300731897354126,confiante
7GdVoa3HjUg,seg_0202_5740,7GdVoa3HjUg/clips/seg_0202_5740.mp4,191.525,192.259,vacina,0.38582807779312134,desconhecido
7GdVoa3HjUg,seg_0204_5767,7GdVoa3HjUg/clips/seg_0204_5767.mp4,192.426,193.026,amarelo,0.29620760679244995,desconhecido
7GdVoa3HjUg,seg_0205_5794,7GdVoa3HjUg/clips/seg_0205_5794.mp4,193.326,193.994,acontecer,0.3759371042251587,desconhecido
7GdVoa3HjUg,seg_0206_5819,7GdVoa3HjUg/clips/seg_0206_5819.mp4,194.161,194.661,esquina,0.3647696375846863,desconhecido
7GdVoa3HjUg,seg_0207_5840,7GdVoa3HjUg/clips/seg_0207_5840.mp4,194.861,195.862,acontecer,0.5557749271392822,desconhecido
7GdVoa3HjUg,seg_0208_5880,7GdVoa3HjUg/clips/seg_0208_5880.mp4,196.196,196.93,espelho,0.4906366467475891,desconhecido
7GdVoa3HjUg,seg_0209_5898,7GdVoa3HjUg/clips/seg_0209_5898.mp4,196.797,197.531,acontecer,0.4122522473335266,desconhecido
7GdVoa3HjUg,seg_0211_5931,7GdVoa3HjUg/clips/seg_0211_5931.mp4,197.898,198.932,vacina,0.3513982594013214,desconhecido
7GdVoa3HjUg,seg_0212_5968,7GdVoa3HjUg/clips/seg_0212_5968.mp4,199.132,199.9,barulho,0.48061802983283997,desconhecido
7GdVoa3HjUg,seg_0214_5985,7GdVoa3HjUg/clips/seg_0214_5985.mp4,199.7,200.434,espelho,0.4875975251197815,desconhecido
7GdVoa3HjUg,seg_0215_6015,7GdVoa3HjUg/clips/seg_0215_6015.mp4,200.7,201.468,maca,0.3245256543159485,desconhecido
7GdVoa3HjUg,seg_0217_6058,7GdVoa3HjUg/clips/seg_0217_6058.mp4,202.135,202.969,acontecer,0.8353484869003296,confiante
7GdVoa3HjUg,seg_0219_6096,7GdVoa3HjUg/clips/seg_0219_6096.mp4,203.403,203.837,acontecer,0.5034247040748596,desconhecido
7GdVoa3HjUg,seg_0220_6117,7GdVoa3HjUg/clips/seg_0220_6117.mp4,204.104,204.805,barulho,0.3978528678417206,desconhecido
7GdVoa3HjUg,seg_0222_6156,7GdVoa3HjUg/clips/seg_0222_6156.mp4,205.405,206.173,maca,0.4056786894798279,desconhecido
7GdVoa3HjUg,seg_0223_6180,7GdVoa3HjUg/clips/seg_0223_6180.mp4,206.206,207.274,barulho,0.32995420694351196,desconhecido
7GdVoa3HjUg,seg_0224_6237,7GdVoa3HjUg/clips/seg_0224_6237.mp4,208.108,209.176,maca,0.47636476159095764,desconhecido
7GdVoa3HjUg,seg_0225_6257,7GdVoa3HjUg/clips/seg_0225_6257.mp4,208.775,209.843,barulho,0.37976425886154175,desconhecido
7GdVoa3HjUg,seg_0227_6303,7GdVoa3HjUg/clips/seg_0227_6303.mp4,210.31,211.378,acontecer,0.6438076496124268,confiante
7GdVoa3HjUg,seg_0228_6353,7GdVoa3HjUg/clips/seg_0228_6353.mp4,211.978,212.712,barulho,0.6585410833358765,confiante
7GdVoa3HjUg,seg_0229_6364,7GdVoa3HjUg/clips/seg_0229_6364.mp4,212.345,213.08,barulho,0.5324581861495972,desconhecido
7GdVoa3HjUg,seg_0230_6408,7GdVoa3HjUg/clips/seg_0230_6408.mp4,213.814,214.881,maca,0.36745500564575195,desconhecido
7GdVoa3HjUg,seg_0231_6424,7GdVoa3HjUg/clips/seg_0231_6424.mp4,214.347,215.415,amarelo,0.33052778244018555,desconhecido
7GdVoa3HjUg,seg_0233_6468,7GdVoa3HjUg/clips/seg_0233_6468.mp4,215.816,216.116,barulho,0.6239212155342102,desconhecido
7GdVoa3HjUg,seg_0234_6492,7GdVoa3HjUg/clips/seg_0234_6492.mp4,216.616,217.317,barulho,0.5537413358688354,desconhecido
7GdVoa3HjUg,seg_0236_6545,7GdVoa3HjUg/clips/seg_0236_6545.mp4,218.385,219.453,filho,0.3942173719406128,desconhecido
7GdVoa3HjUg,seg_0237_6622,7GdVoa3HjUg/clips/seg_0237_6622.mp4,220.954,221.655,acontecer,0.3223417401313782,desconhecido
7GdVoa3HjUg,seg_0238_6664,7GdVoa3HjUg/clips/seg_0238_6664.mp4,222.355,223.423,bala,0.3197033107280731,desconhecido
7GdVoa3HjUg,seg_0239_6684,7GdVoa3HjUg/clips/seg_0239_6684.mp4,223.023,223.857,acontecer,0.6341463327407837,confiante
7GdVoa3HjUg,seg_0241_6729,7GdVoa3HjUg/clips/seg_0241_6729.mp4,224.524,225.592,barulho,0.3862995505332947,desconhecido
7GdVoa3HjUg,seg_0243_6756,7GdVoa3HjUg/clips/seg_0243_6756.mp4,225.425,226.493,espelho,0.36179429292678833,desconhecido
7GdVoa3HjUg,seg_0245_6785,7GdVoa3HjUg/clips/seg_0245_6785.mp4,226.393,227.094,acontecer,0.383399099111557,desconhecido
7GdVoa3HjUg,seg_0246_6815,7GdVoa3HjUg/clips/seg_0246_6815.mp4,227.394,228.128,espelho,0.46191465854644775,desconhecido
7GdVoa3HjUg,seg_0247_6843,7GdVoa3HjUg/clips/seg_0247_6843.mp4,228.328,229.396,ruim,0.5397045612335205,desconhecido
7GdVoa3HjUg,seg_0248_6872,7GdVoa3HjUg/clips/seg_0248_6872.mp4,229.296,229.996,ruim,0.3377821445465088,desconhecido
7GdVoa3HjUg,seg_0249_6909,7GdVoa3HjUg/clips/seg_0249_6909.mp4,230.53,231.565,acontecer,0.3782801628112793,desconhecido
7GdVoa3HjUg,seg_0250_6944,7GdVoa3HjUg/clips/seg_0250_6944.mp4,231.698,232.532,acontecer,0.5025575160980225,desconhecido
7GdVoa3HjUg,seg_0251_6981,7GdVoa3HjUg/clips/seg_0251_6981.mp4,232.933,233.5,acontecer,0.6954635381698608,confiante
7GdVoa3HjUg,seg_0252_7001,7GdVoa3HjUg/clips/seg_0252_7001.mp4,233.6,234.0,amarelo,0.29976972937583923,desconhecido
7GdVoa3HjUg,seg_0253_7027,7GdVoa3HjUg/clips/seg_0253_7027.mp4,234.468,235.368,acontecer,0.33117997646331787,desconhecido
7GdVoa3HjUg,seg_0254_7075,7GdVoa3HjUg/clips/seg_0254_7075.mp4,236.069,237.137,banco,0.3663092255592346,desconhecido
7GdVoa3HjUg,seg_0255_7092,7GdVoa3HjUg/clips/seg_0255_7092.mp4,236.636,237.704,vacina,0.3324927091598511,desconhecido
7GdVoa3HjUg,seg_0256_7117,7GdVoa3HjUg/clips/seg_0256_7117.mp4,237.471,238.105,vacina,0.32573461532592773,desconhecido
7GdVoa3HjUg,seg_0258_7148,7GdVoa3HjUg/clips/seg_0258_7148.mp4,238.505,239.206,ruim,0.4853935241699219,desconhecido
7GdVoa3HjUg,seg_0259_7183,7GdVoa3HjUg/clips/seg_0259_7183.mp4,239.673,240.373,espelho,0.47167718410491943,desconhecido
7GdVoa3HjUg,seg_0260_7209,7GdVoa3HjUg/clips/seg_0260_7209.mp4,240.54,241.208,barulho,0.41225704550743103,desconhecido
7GdVoa3HjUg,seg_0262_7242,7GdVoa3HjUg/clips/seg_0262_7242.mp4,241.641,242.375,vacina,0.4653482735157013,desconhecido
7GdVoa3HjUg,seg_0263_7284,7GdVoa3HjUg/clips/seg_0263_7284.mp4,243.043,244.111,espelho,0.448580801486969,desconhecido
7GdVoa3HjUg,seg_0265_7332,7GdVoa3HjUg/clips/seg_0265_7332.mp4,244.644,245.545,espelho,0.4381188750267029,desconhecido
7GdVoa3HjUg,seg_0267_7386,7GdVoa3HjUg/clips/seg_0267_7386.mp4,246.446,247.514,acontecer,0.42166370153427124,desconhecido
7GdVoa3HjUg,seg_0268_7412,7GdVoa3HjUg/clips/seg_0268_7412.mp4,247.314,248.014,espelho,0.3194432258605957,desconhecido
7GdVoa3HjUg,seg_0269_7439,7GdVoa3HjUg/clips/seg_0269_7439.mp4,248.215,248.615,filho,0.4108899235725403,desconhecido
7GdVoa3HjUg,seg_0270_7455,7GdVoa3HjUg/clips/seg_0270_7455.mp4,248.748,249.716,espelho,0.2811501622200012,desconhecido
7GdVoa3HjUg,seg_0271_7470,7GdVoa3HjUg/clips/seg_0271_7470.mp4,249.249,250.317,espelho,0.3773989677429199,desconhecido
7GdVoa3HjUg,seg_0273_7521,7GdVoa3HjUg/clips/seg_0273_7521.mp4,250.951,251.752,acontecer,0.33812570571899414,desconhecido
7GdVoa3HjUg,seg_0274_7756,7GdVoa3HjUg/clips/seg_0274_7756.mp4,258.792,259.626,filho,0.3272084891796112,desconhecido
7GdVoa3HjUg,seg_0275_7788,7GdVoa3HjUg/clips/seg_0275_7788.mp4,259.86,260.627,acontecer,0.5372685194015503,desconhecido
7GdVoa3HjUg,seg_0276_7808,7GdVoa3HjUg/clips/seg_0276_7808.mp4,260.527,261.595,america,0.2988947629928589,desconhecido
7GdVoa3HjUg,seg_0277_7847,7GdVoa3HjUg/clips/seg_0277_7847.mp4,261.828,262.496,maca,0.33464714884757996,desconhecido
7GdVoa3HjUg,seg_0278_7948,7GdVoa3HjUg/clips/seg_0278_7948.mp4,265.198,265.999,acontecer,0.7317502498626709,confiante
7GdVoa3HjUg,seg_0280_7975,7GdVoa3HjUg/clips/seg_0280_7975.mp4,266.099,267.167,acontecer,0.4544472396373749,desconhecido
7GdVoa3HjUg,seg_0282_8023,7GdVoa3HjUg/clips/seg_0282_8023.mp4,267.701,268.768,filho,0.46853092312812805,desconhecido
7GdVoa3HjUg,seg_0283_8041,7GdVoa3HjUg/clips/seg_0283_8041.mp4,268.301,269.369,acontecer,0.3538305163383484,desconhecido
7GdVoa3HjUg,seg_0286_8083,7GdVoa3HjUg/clips/seg_0286_8083.mp4,269.703,270.57,ruim,0.4175218939781189,desconhecido
7GdVoa3HjUg,seg_0287_8112,7GdVoa3HjUg/clips/seg_0287_8112.mp4,270.67,271.438,acontecer,0.2877785563468933,desconhecido
7GdVoa3HjUg,seg_0289_8138,7GdVoa3HjUg/clips/seg_0289_8138.mp4,271.538,272.405,amarelo,0.42027968168258667,desconhecido
7GdVoa3HjUg,seg_0290_8177,7GdVoa3HjUg/clips/seg_0290_8177.mp4,272.839,273.373,acontecer,0.5245465040206909,desconhecido
7GdVoa3HjUg,seg_0291_8198,7GdVoa3HjUg/clips/seg_0291_8198.mp4,273.54,274.508,filho,0.26201924681663513,desconhecido
7GdVoa3HjUg,seg_0293_8232,7GdVoa3HjUg/clips/seg_0293_8232.mp4,274.674,275.308,filho,0.44215402007102966,desconhecido
7GdVoa3HjUg,seg_0294_8262,7GdVoa3HjUg/clips/seg_0294_8262.mp4,275.675,276.376,acontecer,0.5430188179016113,desconhecido
7GdVoa3HjUg,seg_0295_8290,7GdVoa3HjUg/clips/seg_0295_8290.mp4,276.61,277.677,acontecer,0.3243616223335266,desconhecido
7GdVoa3HjUg,seg_0297_8319,7GdVoa3HjUg/clips/seg_0297_8319.mp4,277.577,278.311,amarelo,0.32069888710975647,desconhecido
7GdVoa3HjUg,seg_0299_8372,7GdVoa3HjUg/clips/seg_0299_8372.mp4,279.346,280.413,acontecer,0.5511878728866577,desconhecido
7GdVoa3HjUg,seg_0301_8413,7GdVoa3HjUg/clips/seg_0301_8413.mp4,280.714,281.615,amarelo,0.3453511595726013,desconhecido
7GdVoa3HjUg,seg_0302_8436,7GdVoa3HjUg/clips/seg_0302_8436.mp4,281.481,282.249,maca,0.4729377329349518,desconhecido
7GdVoa3HjUg,seg_0303_8487,7GdVoa3HjUg/clips/seg_0303_8487.mp4,283.183,283.75,aluno,0.32433414459228516,desconhecido
7GdVoa3HjUg,seg_0304_8587,7GdVoa3HjUg/clips/seg_0304_8587.mp4,286.52,287.287,acontecer,0.4744097590446472,desconhecido
7GdVoa3HjUg,seg_0305_8600,7GdVoa3HjUg/clips/seg_0305_8600.mp4,286.953,288.021,acontecer,0.4304305911064148,desconhecido
7GdVoa3HjUg,seg_0306_8631,7GdVoa3HjUg/clips/seg_0306_8631.mp4,287.988,288.522,amarelo,0.3081664443016052,desconhecido
7GdVoa3HjUg,seg_0308_8663,7GdVoa3HjUg/clips/seg_0308_8663.mp4,289.055,290.123,ruim,0.2677162289619446,desconhecido
7GdVoa3HjUg,seg_0309_8689,7GdVoa3HjUg/clips/seg_0309_8689.mp4,289.923,290.991,vacina,0.4017094373703003,desconhecido
7GdVoa3HjUg,seg_0311_8721,7GdVoa3HjUg/clips/seg_0311_8721.mp4,290.991,292.058,espelho,0.3022393584251404,desconhecido
7GdVoa3HjUg,seg_0312_8740,7GdVoa3HjUg/clips/seg_0312_8740.mp4,291.625,292.692,vacina,0.30953729152679443,desconhecido
7GdVoa3HjUg,seg_0313_8768,7GdVoa3HjUg/clips/seg_0313_8768.mp4,292.559,293.627,barulho,0.38502952456474304,desconhecido
7GdVoa3HjUg,seg_0315_8805,7GdVoa3HjUg/clips/seg_0315_8805.mp4,293.794,294.461,barulho,0.5676106214523315,desconhecido
7GdVoa3HjUg,seg_0316_8833,7GdVoa3HjUg/clips/seg_0316_8833.mp4,294.728,295.061,barulho,0.45569342374801636,desconhecido
7GdVoa3HjUg,seg_0317_8856,7GdVoa3HjUg/clips/seg_0317_8856.mp4,295.495,296.163,aluno,0.4092126786708832,desconhecido
7GdVoa3HjUg,seg_0318_8907,7GdVoa3HjUg/clips/seg_0318_8907.mp4,297.197,298.031,esquina,0.3351808190345764,desconhecido
7GdVoa3HjUg,seg_0320_8927,7GdVoa3HjUg/clips/seg_0320_8927.mp4,297.864,298.932,vacina,0.3144114017486572,desconhecido
7GdVoa3HjUg,seg_0321_8944,7GdVoa3HjUg/clips/seg_0321_8944.mp4,298.431,299.499,amarelo,0.3899266719818115,desconhecido
7GdVoa3HjUg,seg_0322_8987,7GdVoa3HjUg/clips/seg_0322_8987.mp4,299.866,300.4,acontecer,0.8289413452148438,confiante
7GdVoa3HjUg,seg_0323_9008,7GdVoa3HjUg/clips/seg_0323_9008.mp4,300.567,300.901,amarelo,0.27072346210479736,desconhecido
7GdVoa3HjUg,seg_0325_9038,7GdVoa3HjUg/clips/seg_0325_9038.mp4,301.568,302.636,aluno,0.43624597787857056,desconhecido
7GdVoa3HjUg,seg_0327_9083,7GdVoa3HjUg/clips/seg_0327_9083.mp4,303.069,303.737,acontecer,0.41706639528274536,desconhecido
7GdVoa3HjUg,seg_0329_9111,7GdVoa3HjUg/clips/seg_0329_9111.mp4,304.004,305.071,vacina,0.3280528783798218,desconhecido
7GdVoa3HjUg,seg_0330_9144,7GdVoa3HjUg/clips/seg_0330_9144.mp4,305.105,305.939,maca,0.311845600605011,desconhecido
7GdVoa3HjUg,seg_0331_9174,7GdVoa3HjUg/clips/seg_0331_9174.mp4,306.106,307.107,filho,0.3481350541114807,desconhecido
7GdVoa3HjUg,seg_0332_9191,7GdVoa3HjUg/clips/seg_0332_9191.mp4,306.673,307.741,acontecer,0.38589608669281006,desconhecido
7GdVoa3HjUg,seg_0334_9238,7GdVoa3HjUg/clips/seg_0334_9238.mp4,308.241,308.842,acontecer,0.5735255479812622,desconhecido
7GdVoa3HjUg,seg_0336_9262,7GdVoa3HjUg/clips/seg_0336_9262.mp4,309.042,310.043,barulho,0.3848164677619934,desconhecido
7GdVoa3HjUg,seg_0337_9307,7GdVoa3HjUg/clips/seg_0337_9307.mp4,310.544,311.278,acontecer,0.4487573802471161,desconhecido
7GdVoa3HjUg,seg_0338_9345,7GdVoa3HjUg/clips/seg_0338_9345.mp4,311.812,312.345,barulho,0.3701387643814087,desconhecido
7GdVoa3HjUg,seg_0339_9382,7GdVoa3HjUg/clips/seg_0339_9382.mp4,313.046,314.114,espelho,0.4704224765300751,desconhecido
7GdVoa3HjUg,seg_0340_9437,7GdVoa3HjUg/clips/seg_0340_9437.mp4,314.881,315.615,esquina,0.39178046584129333,desconhecido
7GdVoa3HjUg,seg_0341_9495,7GdVoa3HjUg/clips/seg_0341_9495.mp4,316.816,317.417,esquina,0.4783915877342224,desconhecido
7GdVoa3HjUg,seg_0342_9847,7GdVoa3HjUg/clips/seg_0342_9847.mp4,328.562,329.262,espelho,0.26272299885749817,desconhecido
7GdVoa3HjUg,seg_0343_9876,7GdVoa3HjUg/clips/seg_0343_9876.mp4,329.529,330.597,esquina,0.3272576332092285,desconhecido
7GdVoa3HjUg,seg_0345_9902,7GdVoa3HjUg/clips/seg_0345_9902.mp4,330.397,331.464,maca,0.4119442403316498,desconhecido
7GdVoa3HjUg,seg_0346_9942,7GdVoa3HjUg/clips/seg_0346_9942.mp4,331.731,332.599,espelho,0.4466978907585144,desconhecido
7GdVoa3HjUg,seg_0348_9982,7GdVoa3HjUg/clips/seg_0348_9982.mp4,333.066,334.134,espelho,0.48737087845802307,desconhecido
7GdVoa3HjUg,seg_0349_10001,7GdVoa3HjUg/clips/seg_0349_10001.mp4,333.7,334.768,aluno,0.5511435270309448,desconhecido
7GdVoa3HjUg,seg_0350_10033,7GdVoa3HjUg/clips/seg_0350_10033.mp4,334.768,335.836,espelho,0.43746262788772583,desconhecido
7GdVoa3HjUg,seg_0352_10071,7GdVoa3HjUg/clips/seg_0352_10071.mp4,336.036,336.903,barulho,0.2929039001464844,desconhecido
7GdVoa3HjUg,seg_0354_10122,7GdVoa3HjUg/clips/seg_0354_10122.mp4,337.737,338.805,barulho,0.5975351333618164,desconhecido
7GdVoa3HjUg,seg_0355_10164,7GdVoa3HjUg/clips/seg_0355_10164.mp4,339.139,339.84,ruim,0.385187029838562,desconhecido
7GdVoa3HjUg,seg_0356_10194,7GdVoa3HjUg/clips/seg_0356_10194.mp4,340.14,340.874,acontecer,0.42183852195739746,desconhecido
7GdVoa3HjUg,seg_0358_10257,7GdVoa3HjUg/clips/seg_0358_10257.mp4,342.242,343.31,esquina,0.437036395072937,desconhecido
7GdVoa3HjUg,seg_0359_10311,7GdVoa3HjUg/clips/seg_0359_10311.mp4,344.044,345.111,barulho,0.48166245222091675,desconhecido
7GdVoa3HjUg,seg_0360_10336,7GdVoa3HjUg/clips/seg_0360_10336.mp4,344.878,345.946,espelho,0.5218551158905029,desconhecido
7GdVoa3HjUg,seg_0361_10367,7GdVoa3HjUg/clips/seg_0361_10367.mp4,345.912,346.846,acontecer,0.33438241481781006,desconhecido
7GdVoa3HjUg,seg_0363_10411,7GdVoa3HjUg/clips/seg_0363_10411.mp4,347.38,347.647,barulho,0.3380739390850067,desconhecido
7GdVoa3HjUg,seg_0364_10424,7GdVoa3HjUg/clips/seg_0364_10424.mp4,347.814,348.548,esquina,0.3003324866294861,desconhecido
7GdVoa3HjUg,seg_0366_10465,7GdVoa3HjUg/clips/seg_0366_10465.mp4,349.182,350.25,maca,0.33339324593544006,desconhecido
7GdVoa3HjUg,seg_0367_10494,7GdVoa3HjUg/clips/seg_0367_10494.mp4,350.15,350.85,barulho,0.42179644107818604,desconhecido
7GdVoa3HjUg,seg_0368_10518,7GdVoa3HjUg/clips/seg_0368_10518.mp4,350.951,351.418,acontecer,0.5132359862327576,desconhecido
7GdVoa3HjUg,seg_0369_10554,7GdVoa3HjUg/clips/seg_0369_10554.mp4,352.152,352.953,acontecer,0.30348190665245056,desconhecido
7GdVoa3HjUg,seg_0370_10696,7GdVoa3HjUg/clips/seg_0370_10696.mp4,356.89,357.691,acontecer,0.6001299023628235,desconhecido
