video_id,class,user_id,pkl_path,status,n_frames,motivo
20210117042142_60048e46a3978.mp4,Descobrir,Articulador2,data/v_librasil_landmarks/20210117042142_60048e46a3978.pkl,ok,91,
20210117042142_60048e4698a21.mp4,Descobrir,Articulador1,data/v_librasil_landmarks/20210117042142_60048e4698a21.pkl,ok,129,
20210329050459_606232ebc83ed.mp4,Desconectar,Articulador3,data/v_librasil_landmarks/20210329050459_606232ebc83ed.pkl,ok,569,
20201223084449_5fe3d6710daf3.mp4,Desconectar,Articulador2,data/v_librasil_landmarks/20201223084449_5fe3d6710daf3.pkl,ok,124,
20201222042633_5fe24869b3dd0.mp4,Desconectar,Articulador1,data/v_librasil_landmarks/20201222042633_5fe24869b3dd0.pkl,ok,193,
20210331030946_6064baea93a1c.mp4,Descuidado (irresponsável),Articulador3,data/v_librasil_landmarks/20210331030946_6064baea93a1c.pkl,ok,393,
20201224082115_5fe479abaad1b.mp4,Descuidado (irresponsável),Articulador2,data/v_librasil_landmarks/20201224082115_5fe479abaad1b.pkl,ok,149,
20201227073634_5fe863b27d94b.mp4,Descuidado (irresponsável),Articulador1,data/v_librasil_landmarks/20201227073634_5fe863b27d94b.pkl,ok,161,
20210127115913_60122881e9265.mp4,Desculpa,Articulador3,data/v_librasil_landmarks/20210127115913_60122881e9265.pkl,ok,148,
20210613010219_60c62c0b695bb.mp4,Desculpa,Articulador2,data/v_librasil_landmarks/20210613010219_60c62c0b695bb.pkl,ok,233,
20210505120443_6092b40b850a4.mp4,Desculpa,Articulador1,data/v_librasil_landmarks/20210505120443_6092b40b850a4.pkl,ok,361,
20210127025330_6011a89a5aeab.mp4,Desejo,Articulador3,data/v_librasil_landmarks/20210127025330_6011a89a5aeab.pkl,ok,185,
20210613111942_60c613fe6ff31.mp4,Desejo,Articulador2,data/v_librasil_landmarks/20210613111942_60c613fe6ff31.pkl,ok,202,
20210505075858_60927a7231d5c.mp4,Desejo,Articulador1,data/v_librasil_landmarks/20210505075858_60927a7231d5c.pkl,ok,319,
20210401035532_60661724f00d9.mp4,Desenvolver,Articulador3,data/v_librasil_landmarks/20210401035532_60661724f00d9.pkl,ok,320,
20210209055714_6022f72ae28ab.mp4,Desenvolver,Articulador2,data/v_librasil_landmarks/20210209055714_6022f72ae28ab.pkl,ok,132,
20210505120447_6092b40fe1296.mp4,Desenvolver,Articulador1,data/v_librasil_landmarks/20210505120447_6092b40fe1296.pkl,ok,288,
20210401044007_60662197e1018.mp4,Desgosto,Articulador3,data/v_librasil_landmarks/20210401044007_60662197e1018.pkl,ok,160,
20210114022648_60007ed88a54c.mp4,Desgosto,Articulador2,data/v_librasil_landmarks/20210114022648_60007ed88a54c.pkl,ok,135,
20210114022648_60007ed8800c0.mp4,Desgosto,Articulador1,data/v_librasil_landmarks/20210114022648_60007ed8800c0.pkl,ok,139,
20210407084946_606d9c5accea1.mp4,Desistir,Articulador3,data/v_librasil_landmarks/20210407084946_606d9c5accea1.pkl,ok,242,
20210123121829_600c3e45a6204.mp4,Desistir,Articulador2,data/v_librasil_landmarks/20210123121829_600c3e45a6204.pkl,ok,105,
20210505120450_6092b4126f5be.mp4,Desistir,Articulador1,data/v_librasil_landmarks/20210505120450_6092b4126f5be.pkl,ok,257,
20210128060551_6013272fd394b.mp4,Desperdício,Articulador3,data/v_librasil_landmarks/20210128060551_6013272fd394b.pkl,ok,134,
20210613010237_60c62c1dc65a2.mp4,Desperdício,Articulador2,data/v_librasil_landmarks/20210613010237_60c62c1dc65a2.pkl,ok,215,
20210505120452_6092b41451fa9.mp4,Desperdício,Articulador1,data/v_librasil_landmarks/20210505120452_6092b41451fa9.pkl,ok,266,
20210401112420_6065d7948e6f1.mp4,Destruir,Articulador3,data/v_librasil_landmarks/20210401112420_6065d7948e6f1.pkl,ok,242,
20210114022817_60007f312c1ce.mp4,Destruir,Articulador2,data/v_librasil_landmarks/20210114022817_60007f312c1ce.pkl,ok,149,
20210114022817_60007f311fb31.mp4,Destruir,Articulador1,data/v_librasil_landmarks/20210114022817_60007f311fb31.pkl,ok,165,
20210128060611_601327436e934.mp4,Deteriorar,Articulador3,data/v_librasil_landmarks/20210128060611_601327436e934.pkl,ok,155,
20210613010255_60c62c2fe2b63.mp4,Deteriorar,Articulador2,data/v_librasil_landmarks/20210613010255_60c62c2fe2b63.pkl,ok,178,
20210505075912_60927a80a5777.mp4,Deteriorar,Articulador1,data/v_librasil_landmarks/20210505075912_60927a80a5777.pkl,ok,290,
20210407085016_606d9c78008e7.mp4,Deus,Articulador3,data/v_librasil_landmarks/20210407085016_606d9c78008e7.pkl,ok,340,
20210123121905_600c3e69c723f.mp4,Deus,Articulador2,data/v_librasil_landmarks/20210123121905_600c3e69c723f.pkl,ok,140,
20210126071121_601093896c2cd.mp4,Deus,Articulador1,data/v_librasil_landmarks/20210126071121_601093896c2cd.pkl,ok,194,
20210127040459_6011b95b380df.mp4,Devemos,Articulador3,data/v_librasil_landmarks/20210127040459_6011b95b380df.pkl,ok,135,
20210613010313_60c62c4110b2c.mp4,Devemos,Articulador2,data/v_librasil_landmarks/20210613010313_60c62c4110b2c.pkl,ok,242,
20210126073301_6010989dbdb58.mp4,Devemos,Articulador1,data/v_librasil_landmarks/20210126073301_6010989dbdb58.pkl,ok,147,
20210410080507_60718663a50ae.mp4,Dever de casa,Articulador3,data/v_librasil_landmarks/20210410080507_60718663a50ae.pkl,ok,409,
20210613010335_60c62c5716e71.mp4,Dever de casa,Articulador2,data/v_librasil_landmarks/20210613010335_60c62c5716e71.pkl,ok,207,
20210505051520_6092fcd85672f.mp4,Dever de casa,Articulador1,data/v_librasil_landmarks/20210505051520_6092fcd85672f.pkl,ok,388,
20210623034944_60d38248dc43e.mp4,Devolver,Articulador3,data/v_librasil_landmarks/20210623034944_60d38248dc43e.pkl,ok,136,
20210613010353_60c62c696fa3f.mp4,Devolver,Articulador2,data/v_librasil_landmarks/20210613010353_60c62c696fa3f.pkl,ok,235,
20210114022959_60007f97ca4a6.mp4,Devolver,Articulador1,data/v_librasil_landmarks/20210114022959_60007f97ca4a6.pkl,ok,161,
20210401100136_6065c4303775f.mp4,Dia,Articulador3,data/v_librasil_landmarks/20210401100136_6065c4303775f.pkl,ok,267,
20210114023029_60007fb56f0da.mp4,Dia,Articulador2,data/v_librasil_landmarks/20210114023029_60007fb56f0da.pkl,ok,112,
20210114023029_60007fb565055.mp4,Dia,Articulador1,data/v_librasil_landmarks/20210114023029_60007fb565055.pkl,ok,114,
20210401035549_60661735ca769.mp4,Diálogo,Articulador3,data/v_librasil_landmarks/20210401035549_60661735ca769.pkl,ok,160,
20210114023203_60008013445cc.mp4,Diálogo,Articulador2,data/v_librasil_landmarks/20210114023203_60008013445cc.pkl,ok,149,
20210114023203_6000801334577.mp4,Diálogo,Articulador1,data/v_librasil_landmarks/20210114023203_6000801334577.pkl,ok,193,
20210127025512_6011a90019e6e.mp4,Dicionário,Articulador3,data/v_librasil_landmarks/20210127025512_6011a90019e6e.pkl,ok,221,
20210613112001_60c614119f491.mp4,Dicionário,Articulador2,data/v_librasil_landmarks/20210613112001_60c614119f491.pkl,ok,225,
20210129120357_60137b1de2231.mp4,Dicionário,Articulador1,data/v_librasil_landmarks/20210129120357_60137b1de2231.pkl,ok,154,
20210623035109_60d3829d8896b.mp4,Difícil,Articulador3,data/v_librasil_landmarks/20210623035109_60d3829d8896b.pkl,ok,115,
20210613112000_60c614100ef55.mp4,Difícil,Articulador2,data/v_librasil_landmarks/20210613112000_60c614100ef55.pkl,ok,204,
20210123063237_600c95f52b029.mp4,Difícil,Articulador1,data/v_librasil_landmarks/20210123063237_600c95f52b029.pkl,ok,170,
20210407085054_606d9c9e121d0.mp4,Diminuir,Articulador3,data/v_librasil_landmarks/20210407085054_606d9c9e121d0.pkl,ok,304,
20210613010411_60c62c7b6f834.mp4,Diminuir,Articulador2,data/v_librasil_landmarks/20210613010411_60c62c7b6f834.pkl,ok,187,
20210203125148_601ac694bc918.mp4,Diminuir,Articulador1,data/v_librasil_landmarks/20210203125148_601ac694bc918.pkl,ok,182,
20210411080547_6072d80bc9a06.mp4,Dinheiro,Articulador3,data/v_librasil_landmarks/20210411080547_6072d80bc9a06.pkl,ok,222,
20210613010431_60c62c8fbce4d.mp4,Dinheiro,Articulador2,data/v_librasil_landmarks/20210613010431_60c62c8fbce4d.pkl,ok,207,
20210126073326_601098b64b4cf.mp4,Dinheiro,Articulador1,data/v_librasil_landmarks/20210126073326_601098b64b4cf.pkl,ok,144,
20210401035617_6066175135e1e.mp4,Dinossauro,Articulador3,data/v_librasil_landmarks/20210401035617_6066175135e1e.pkl,ok,742,
20210114023256_60008048782be.mp4,Dinossauro,Articulador2,data/v_librasil_landmarks/20210114023256_60008048782be.pkl,ok,167,
20210114023256_600080486db4e.mp4,Dinossauro,Articulador1,data/v_librasil_landmarks/20210114023256_600080486db4e.pkl,ok,219,
20210401035612_6066174ce4c39.mp4,Diploma,Articulador3,data/v_librasil_landmarks/20210401035612_6066174ce4c39.pkl,ok,236,
20210114023632_6000812051237.mp4,Diploma,Articulador2,data/v_librasil_landmarks/20210114023632_6000812051237.pkl,ok,157,
20210114023632_6000812045493.mp4,Diploma,Articulador1,data/v_librasil_landmarks/20210114023632_6000812045493.pkl,ok,161,
20210401035646_6066176e90c76.mp4,Direcionar,Articulador3,data/v_librasil_landmarks/20210401035646_6066176e90c76.pkl,ok,211,
20210114023713_60008149e8317.mp4,Direcionar,Articulador2,data/v_librasil_landmarks/20210114023713_60008149e8317.pkl,ok,145,
20210114023713_60008149db6e2.mp4,Direcionar,Articulador1,data/v_librasil_landmarks/20210114023713_60008149db6e2.pkl,ok,150,
20210127115953_601228a935d61.mp4,Direito,Articulador3,data/v_librasil_landmarks/20210127115953_601228a935d61.pkl,ok,137,
20210613010457_60c62ca9b3fc6.mp4,Direito,Articulador2,data/v_librasil_landmarks/20210613010457_60c62ca9b3fc6.pkl,ok,209,
20210129120416_60137b30ca96b.mp4,Direito,Articulador1,data/v_librasil_landmarks/20210129120416_60137b30ca96b.pkl,ok,142,
20210128034114_6013054acd334.mp4,Direto,Articulador3,data/v_librasil_landmarks/20210128034114_6013054acd334.pkl,ok,144,
20210613112007_60c614170b6bf.mp4,Direto,Articulador2,data/v_librasil_landmarks/20210613112007_60c614170b6bf.pkl,ok,133,
20210202055204_6019bb74974a4.mp4,Direto,Articulador1,data/v_librasil_landmarks/20210202055204_6019bb74974a4.pkl,ok,126,
20210331022917_6064b16dec5c5.mp4,Dirigir,Articulador3,data/v_librasil_landmarks/20210331022917_6064b16dec5c5.pkl,ok,322,
20201224082139_5fe479c3878a2.mp4,Dirigir,Articulador2,data/v_librasil_landmarks/20201224082139_5fe479c3878a2.pkl,ok,105,
20201227073711_5fe863d7dc638.mp4,Dirigir,Articulador1,data/v_librasil_landmarks/20201227073711_5fe863d7dc638.pkl,ok,192,
20210402030118_60675beee0d4a.mp4,Disciplina,Articulador3,data/v_librasil_landmarks/20210402030118_60675beee0d4a.pkl,ok,260,
20210114023900_600081b400b88.mp4,Disciplina,Articulador2,data/v_librasil_landmarks/20210114023900_600081b400b88.pkl,ok,114,
20210114023859_600081b3eb11b.mp4,Disciplina,Articulador1,data/v_librasil_landmarks/20210114023859_600081b3eb11b.pkl,ok,146,
20210401044241_6066223150a95.mp4,Discordar,Articulador3,data/v_librasil_landmarks/20210401044241_6066223150a95.pkl,ok,249,
20210114023942_600081de42a26.mp4,Discordar,Articulador2,data/v_librasil_landmarks/20210114023942_600081de42a26.pkl,ok,126,
20210114023942_600081de37db2.mp4,Discordar,Articulador1,data/v_librasil_landmarks/20210114023942_600081de37db2.pkl,ok,158,
20210331023015_6064b1a794cbf.mp4,Discriminar,Articulador3,data/v_librasil_landmarks/20210331023015_6064b1a794cbf.pkl,ok,276,
20210116123802_6003085a833e9.mp4,Discriminar,Articulador2,data/v_librasil_landmarks/20210116123802_6003085a833e9.pkl,ok,139,
20210114024037_600082153f7ca.mp4,Discriminar,Articulador1,data/v_librasil_landmarks/20210114024037_600082153f7ca.pkl,ok,155,
20210411080600_6072d818c7d7a.mp4,Discutir (debater),Articulador3,data/v_librasil_landmarks/20210411080600_6072d818c7d7a.pkl,ok,408,
20210114024145_6000825942e4c.mp4,Discutir (debater),Articulador2,data/v_librasil_landmarks/20210114024145_6000825942e4c.pkl,ok,132,
20210114024145_6000825933865.mp4,Discutir (debater),Articulador1,data/v_librasil_landmarks/20210114024145_6000825933865.pkl,ok,163,
20210329010421_6061fa853ed0a.mp4,Disparar flecha,Articulador3,data/v_librasil_landmarks/20210329010421_6061fa853ed0a.pkl,ok,324,
20201221035440_5fe0ef70acc80.mp4,Disparar flecha,Articulador2,data/v_librasil_landmarks/20201221035440_5fe0ef70acc80.pkl,ok,315,
20201221035440_5fe0ef70a212e.mp4,Disparar flecha,Articulador1,data/v_librasil_landmarks/20201221035440_5fe0ef70a212e.pkl,ok,170,
20210127040653_6011b9cde1410.mp4,Disponível,Articulador3,data/v_librasil_landmarks/20210127040653_6011b9cde1410.pkl,ok,189,
20210613051515_60c667539d778.mp4,Disponível,Articulador2,data/v_librasil_landmarks/20210613051515_60c667539d778.pkl,ok,245,
20210126073354_601098d25f7bd.mp4,Disponível,Articulador1,data/v_librasil_landmarks/20210126073354_601098d25f7bd.pkl,ok,145,
20210623040627_60d38633da6db.mp4,Disputar,Articulador3,data/v_librasil_landmarks/20210623040627_60d38633da6db.pkl,ok,138,
20210613010516_60c62cbc1697f.mp4,Disputar,Articulador2,data/v_librasil_landmarks/20210613010516_60c62cbc1697f.pkl,ok,222,
20210210072946_6023b59a63e3f.mp4,Disputar,Articulador1,data/v_librasil_landmarks/20210210072946_6023b59a63e3f.pkl,ok,153,
20210402030136_60675c003c535.mp4,Distribuir,Articulador3,data/v_librasil_landmarks/20210402030136_60675c003c535.pkl,ok,322,
20210114024235_6000828be0bbc.mp4,Distribuir,Articulador2,data/v_librasil_landmarks/20210114024235_6000828be0bbc.pkl,ok,146,
20210114024235_6000828bd5914.mp4,Distribuir,Articulador1,data/v_librasil_landmarks/20210114024235_6000828bd5914.pkl,ok,141,
20210404050020_606a1ad4b0c32.mp4,Diversão,Articulador3,data/v_librasil_landmarks/20210404050020_606a1ad4b0c32.pkl,ok,353,
20210209064104_60230170b65fb.mp4,Diversão,Articulador2,data/v_librasil_landmarks/20210209064104_60230170b65fb.pkl,ok,138,
20210123063301_600c960d7640a.mp4,Diversão,Articulador1,data/v_librasil_landmarks/20210123063301_600c960d7640a.pkl,ok,166,
20210623040650_60d3864aa1f12.mp4,Dividir,Articulador3,data/v_librasil_landmarks/20210623040650_60d3864aa1f12.pkl,ok,249,
20210114024325_600082bd55fa8.mp4,Dividir,Articulador2,data/v_librasil_landmarks/20210114024325_600082bd55fa8.pkl,ok,130,
20210114024325_600082bd4bf3f.mp4,Dividir,Articulador1,data/v_librasil_landmarks/20210114024325_600082bd4bf3f.pkl,ok,146,
20210402030151_60675c0f1eafa.mp4,Divórcio,Articulador3,data/v_librasil_landmarks/20210402030151_60675c0f1eafa.pkl,ok,409,
20210114024355_600082dba4772.mp4,Divórcio,Articulador2,data/v_librasil_landmarks/20210114024355_600082dba4772.pkl,ok,178,
20210114024355_600082db9ac0f.mp4,Divórcio,Articulador1,data/v_librasil_landmarks/20210114024355_600082db9ac0f.pkl,ok,138,
20210128120013_601228bda5cac.mp4,Dizer,Articulador3,data/v_librasil_landmarks/20210128120013_601228bda5cac.pkl,ok,138,
20210613010529_60c62cc976fa1.mp4,Dizer,Articulador2,data/v_librasil_landmarks/20210613010529_60c62cc976fa1.pkl,ok,216,
20210505075908_60927a7c30ae2.mp4,Dizer,Articulador1,data/v_librasil_landmarks/20210505075908_60927a7c30ae2.pkl,ok,266,
20210401035703_6066177f3ef96.mp4,Doce,Articulador3,data/v_librasil_landmarks/20210401035703_6066177f3ef96.pkl,ok,311,
20210114025206_600084c656abb.mp4,Doce,Articulador2,data/v_librasil_landmarks/20210114025206_600084c656abb.pkl,ok,116,
20210114025206_600084c64cff1.mp4,Doce,Articulador1,data/v_librasil_landmarks/20210114025206_600084c64cff1.pkl,ok,135,
20210623040658_60d386528d8e1.mp4,Documento,Articulador3,data/v_librasil_landmarks/20210623040658_60d386528d8e1.pkl,ok,118,
20210613010556_60c62ce4382ef.mp4,Documento,Articulador2,data/v_librasil_landmarks/20210613010556_60c62ce4382ef.pkl,ok,280,
20210123063320_600c9620e0017.mp4,Documento,Articulador1,data/v_librasil_landmarks/20210123063320_600c9620e0017.pkl,ok,155,
20210128120036_601228d42bc74.mp4,Doente,Articulador3,data/v_librasil_landmarks/20210128120036_601228d42bc74.pkl,ok,160,
20201224082204_5fe479dc64cbf.mp4,Doente,Articulador2,data/v_librasil_landmarks/20201224082204_5fe479dc64cbf.pkl,ok,140,
20201227073746_5fe863fae0f50.mp4,Doente,Articulador1,data/v_librasil_landmarks/20201227073746_5fe863fae0f50.pkl,ok,159,
20210402043131_606771137dd80.mp4,Dólar,Articulador3,data/v_librasil_landmarks/20210402043131_606771137dd80.pkl,ok,256,
20210114030816_60008890a9772.mp4,Dólar,Articulador2,data/v_librasil_landmarks/20210114030816_60008890a9772.pkl,ok,128,
20210114030816_600088909cc16.mp4,Dólar,Articulador1,data/v_librasil_landmarks/20210114030816_600088909cc16.pkl,ok,184,
20210401044312_606622506e992.mp4,Doloroso,Articulador3,data/v_librasil_landmarks/20210401044312_606622506e992.pkl,ok,360,
20210209055708_6022f724d5d3d.mp4,Doloroso,Articulador2,data/v_librasil_landmarks/20210209055708_6022f724d5d3d.pkl,ok,153,
20210505120457_6092b419a51cd.mp4,Doloroso,Articulador1,data/v_librasil_landmarks/20210505120457_6092b419a51cd.pkl,ok,346,
20210407085115_606d9cb3a1b09.mp4,Dor de cabeça,Articulador3,data/v_librasil_landmarks/20210407085115_606d9cb3a1b09.pkl,ok,349,
20210613010611_60c62cf32e73b.mp4,Dor de cabeça,Articulador2,data/v_librasil_landmarks/20210613010611_60c62cf32e73b.pkl,ok,227,
20210210072946_6023b59a328cf.mp4,Dor de cabeça,Articulador1,data/v_librasil_landmarks/20210210072946_6023b59a328cf.pkl,ok,173,
20210407085132_606d9cc48176b.mp4,Dor de garganta,Articulador3,data/v_librasil_landmarks/20210407085132_606d9cc48176b.pkl,ok,382,
20210613010731_60c62d43e21f2.mp4,Dor de garganta,Articulador2,data/v_librasil_landmarks/20210613010731_60c62d43e21f2.pkl,ok,224,
20210123063435_600c966bc798e.mp4,Dor de garganta,Articulador1,data/v_librasil_landmarks/20210123063435_600c966bc798e.pkl,ok,192,
20210407085144_606d9cd0dc210.mp4,Dor de ouvido,Articulador3,data/v_librasil_landmarks/20210407085144_606d9cd0dc210.pkl,ok,316,
20210613010733_60c62d45287dd.mp4,Dor de ouvido,Articulador2,data/v_librasil_landmarks/20210613010733_60c62d45287dd.pkl,ok,229,
20210123063458_600c9682156b6.mp4,Dor de ouvido,Articulador1,data/v_librasil_landmarks/20210123063458_600c9682156b6.pkl,ok,175,
20210128120103_601228ef8ad29.mp4,Dormir,Articulador3,data/v_librasil_landmarks/20210128120103_601228ef8ad29.pkl,ok,145,
20210613010911_60c62da782721.mp4,Dormir,Articulador2,data/v_librasil_landmarks/20210613010911_60c62da782721.pkl,ok,198,
20210202065500_60192174a95a9.mp4,Dormir,Articulador1,data/v_librasil_landmarks/20210202065500_60192174a95a9.pkl,ok,331,
20210623040723_60d3866b87675.mp4,Dormitório,Articulador3,data/v_librasil_landmarks/20210623040723_60d3866b87675.pkl,ok,195,
20210613010929_60c62db910370.mp4,Dormitório,Articulador2,data/v_librasil_landmarks/20210613010929_60c62db910370.pkl,ok,265,
20210123063352_600c96409b4ae.mp4,Dormitório,Articulador1,data/v_librasil_landmarks/20210123063352_600c96409b4ae.pkl,ok,201,
20210407085202_606d9ce23ef28.mp4,Drogado,Articulador3,data/v_librasil_landmarks/20210407085202_606d9ce23ef28.pkl,ok,271,
20210613010905_60c62da14e94c.mp4,Drogado,Articulador2,data/v_librasil_landmarks/20210613010905_60c62da14e94c.pkl,ok,193,
20210126071158_601093ae37439.mp4,Drogado,Articulador1,data/v_librasil_landmarks/20210126071158_601093ae37439.pkl,ok,168,
20210128060642_6013276216986.mp4,Duas semanas,Articulador3,data/v_librasil_landmarks/20210128060642_6013276216986.pkl,ok,134,
20210621042850_60d0e8729f88a.mp4,Duas semanas,Articulador2,data/v_librasil_landmarks/20210621042850_60d0e8729f88a.pkl,ok,371,
20210505075913_60927a8163aa4.mp4,Duas semanas,Articulador1,data/v_librasil_landmarks/20210505075913_60927a8163aa4.pkl,ok,323,
20210623040728_60d38670b1810.mp4,Duplicar,Articulador3,data/v_librasil_landmarks/20210623040728_60d38670b1810.pkl,ok,133,
20210209055653_6022f715ececc.mp4,Duplicar,Articulador2,data/v_librasil_landmarks/20210209055653_6022f715ececc.pkl,ok,134,
20210505075914_60927a82b48cb.mp4,Duplicar,Articulador1,data/v_librasil_landmarks/20210505075914_60927a82b48cb.pkl,ok,308,
20210402043213_6067713d5f724.mp4,Dúvida (incerteza),Articulador3,data/v_librasil_landmarks/20210402043213_6067713d5f724.pkl,ok,260,
20210114095805_6000e89d84a04.mp4,Dúvida (incerteza),Articulador2,data/v_librasil_landmarks/20210114095805_6000e89d84a04.pkl,ok,122,
20210114095805_6000e89d77e08.mp4,Dúvida (incerteza),Articulador1,data/v_librasil_landmarks/20210114095805_6000e89d77e08.pkl,ok,179,
20210402050438_606778d6711aa.mp4,e-mail,Articulador3,data/v_librasil_landmarks/20210402050438_606778d6711aa.pkl,ok,304,
20210117042238_60048e7e14745.mp4,e-mail,Articulador2,data/v_librasil_landmarks/20210117042238_60048e7e14745.pkl,ok,130,
20210117042238_60048e7e0a8f3.mp4,e-mail,Articulador1,data/v_librasil_landmarks/20210117042238_60048e7e0a8f3.pkl,ok,143,
20210623040811_60d3869b6d4aa.mp4,Econômico,Articulador3,data/v_librasil_landmarks/20210623040811_60d3869b6d4aa.pkl,ok,147,
20210117042651_60048f7bce357.mp4,Econômico,Articulador2,data/v_librasil_landmarks/20210117042651_60048f7bce357.pkl,ok,112,
20210117042651_60048f7bc2ac7.mp4,Econômico,Articulador1,data/v_librasil_landmarks/20210117042651_60048f7bc2ac7.pkl,ok,173,
20210407085354_606d9d5255f5c.mp4,Economizar dinheiro,Articulador3,data/v_librasil_landmarks/20210407085354_606d9d5255f5c.pkl,ok,571,
20210613010954_60c62dd2706a5.mp4,Economizar dinheiro,Articulador2,data/v_librasil_landmarks/20210613010954_60c62dd2706a5.pkl,ok,179,
20210126071223_601093c73672e.mp4,Economizar dinheiro,Articulador1,data/v_librasil_landmarks/20210126071223_601093c73672e.pkl,ok,194,
20210402100119_6067be5f58f60.mp4,Educado,Articulador3,data/v_librasil_landmarks/20210402100119_6067be5f58f60.pkl,ok,324,
20210117042811_60048fcbb6eda.mp4,Educado,Articulador2,data/v_librasil_landmarks/20210117042811_60048fcbb6eda.pkl,ok,116,
20210210072921_6023b58128ac1.mp4,Educado,Articulador1,data/v_librasil_landmarks/20210210072921_6023b58128ac1.pkl,ok,165,
20210402050721_60677979d59fa.mp4,Ego,Articulador3,data/v_librasil_landmarks/20210402050721_60677979d59fa.pkl,ok,364,
20210117042836_60048fe438ae5.mp4,Ego,Articulador2,data/v_librasil_landmarks/20210117042836_60048fe438ae5.pkl,ok,132,
20210117042836_60048fe42c90d.mp4,Ego,Articulador1,data/v_librasil_landmarks/20210117042836_60048fe42c90d.pkl,ok,184,
20210402050734_606779864cc2a.mp4,Elástico,Articulador3,data/v_librasil_landmarks/20210402050734_606779864cc2a.pkl,ok,256,
20210117042901_60048ffd668f1.mp4,Elástico,Articulador2,data/v_librasil_landmarks/20210117042901_60048ffd668f1.pkl,ok,120,
20210117042901_60048ffd5af55.mp4,Elástico,Articulador1,data/v_librasil_landmarks/20210117042901_60048ffd5af55.pkl,ok,168,
20210402053145_60677f310b459.mp4,Elefante,Articulador3,data/v_librasil_landmarks/20210402053145_60677f310b459.pkl,ok,342,
20210613011008_60c62de073d8d.mp4,Elefante,Articulador2,data/v_librasil_landmarks/20210613011008_60c62de073d8d.pkl,ok,282,
20210117042947_6004902b2d068.mp4,Elefante,Articulador1,data/v_librasil_landmarks/20210117042947_6004902b2d068.pkl,ok,155,
20210623040901_60d386cd17b4b.mp4,Elementar,Articulador3,data/v_librasil_landmarks/20210623040901_60d386cd17b4b.pkl,ok,151,
20201221020114_5fe0d4da8c1ea.mp4,Elementar,Articulador2,data/v_librasil_landmarks/20201221020114_5fe0d4da8c1ea.pkl,ok,430,
20201221020114_5fe0d4da85c45.mp4,Elementar,Articulador1,data/v_librasil_landmarks/20201221020114_5fe0d4da85c45.pkl,ok,177,
20210402050318_6067788665c6a.mp4,Elétrico,Articulador3,data/v_librasil_landmarks/20210402050318_6067788665c6a.pkl,ok,240,
20210117043036_6004905c1b3d7.mp4,Elétrico,Articulador2,data/v_librasil_landmarks/20210117043036_6004905c1b3d7.pkl,ok,110,
20210117043036_6004905c0e994.mp4,Elétrico,Articulador1,data/v_librasil_landmarks/20210117043036_6004905c0e994.pkl,ok,152,
20210402053159_60677f3f156af.mp4,Elevador,Articulador3,data/v_librasil_landmarks/20210402053159_60677f3f156af.pkl,ok,358,
20210117043236_600490d42fcac.mp4,Elevador,Articulador2,data/v_librasil_landmarks/20210117043236_600490d42fcac.pkl,ok,143,
20210117043236_600490d42265b.mp4,Elevador,Articulador1,data/v_librasil_landmarks/20210117043236_600490d42265b.pkl,ok,190,
20210404042223_606a11ef1e3ed.mp4,Em branco,Articulador3,data/v_librasil_landmarks/20210404042223_606a11ef1e3ed.pkl,ok,436,
20210124034825_600dc0f97b5b4.mp4,Em branco,Articulador2,data/v_librasil_landmarks/20210124034825_600dc0f97b5b4.pkl,ok,129,
20210123063536_600c96a8c2540.mp4,Em branco,Articulador1,data/v_librasil_landmarks/20210123063536_600c96a8c2540.pkl,ok,148,
20210623040910_60d386d687677.mp4,Em cima,Articulador3,data/v_librasil_landmarks/20210623040910_60d386d687677.pkl,ok,178,
20201221015525_5fe0d37daa460.mp4,Em cima,Articulador2,data/v_librasil_landmarks/20201221015525_5fe0d37daa460.pkl,ok,492,
20201221015525_5fe0d37da0cfd.mp4,Em cima,Articulador1,data/v_librasil_landmarks/20201221015525_5fe0d37da0cfd.pkl,ok,148,
20210402043228_6067714c28825.mp4,Em dobro,Articulador3,data/v_librasil_landmarks/20210402043228_6067714c28825.pkl,ok,309,
20210613011024_60c62df0ef167.mp4,Em dobro,Articulador2,data/v_librasil_landmarks/20210613011024_60c62df0ef167.pkl,ok,295,
20210114100041_6000e939077cf.mp4,Em dobro,Articulador1,data/v_librasil_landmarks/20210114100041_6000e939077cf.pkl,ok,188,
20210411080616_6072d82862925.mp4,Em marcha (andar),Articulador3,data/v_librasil_landmarks/20210411080616_6072d82862925.pkl,ok,269,
20210613011041_60c62e0132744.mp4,Em marcha (andar),Articulador2,data/v_librasil_landmarks/20210613011041_60c62e0132744.pkl,ok,229,
20210203125529_601ac771997b2.mp4,Em marcha (andar),Articulador1,data/v_librasil_landmarks/20210203125529_601ac771997b2.pkl,ok,230,
20210623040938_60d386f28343e.mp4,Em vez de,Articulador3,data/v_librasil_landmarks/20210623040938_60d386f28343e.pkl,ok,147,
20210531051838_60b5449e763cb.mp4,Em vez de,Articulador2,data/v_librasil_landmarks/20210531051838_60b5449e763cb.pkl,ok,340,
20210501073949_608d2ff52f89e.mp4,Em vez de,Articulador1,data/v_librasil_landmarks/20210501073949_608d2ff52f89e.pkl,ok,327,
20210329103822_6061d84e3a9c2.mp4,Embaixo,Articulador3,data/v_librasil_landmarks/20210329103822_6061d84e3a9c2.pkl,ok,242,
